numero_siafi;codigo_orgao;unidade_orcamentaria_nome;ano_empenho;numero_empenho;data_registro_doc_empenho;elemento_despesa_codigo;elemento_despesa_descricao;item_despesa_codigo;item_despesa_descricao;fonte_recurso_codigo;fonte_recurso_descricao;razao_social_proponente;cnpj_proponente;valor_pago_financeiro
750523;1261;SECRETARIA DE ESTADO DE EDUCACAO;2026;557;2026-03-02;43;SUBVENCOES SOCIAIS;1;SUBVENCOES SOCIAIS;36;TRANSFERENCIAS DO FNDE VINCULADAS A EDUCACAO - EXCETO EMENDAS INDIVIDUAIS E DE BANCADA;CX. ESC ARI DA FRANCA;19.889.849/0001-96;66402,0
750524;1261;SECRETARIA DE ESTADO DE EDUCACAO;2026;558;2026-03-02;43;SUBVENCOES SOCIAIS;1;SUBVENCOES SOCIAIS;36;TRANSFERENCIAS DO FNDE VINCULADAS A EDUCACAO - EXCETO EMENDAS INDIVIDUAIS E DE BANCADA;CX. ESC PROF. JOAO CAMARA;20.513.693/0001-23;34057,5
750525;1261;SECRETARIA DE ESTADO DE EDUCACAO;2026;559;2026-03-02;43;SUBVENCOES SOCIAIS;1;SUBVENCOES SOCIAIS;36;TRANSFERENCIAS DO FNDE VINCULADAS A EDUCACAO - EXCETO EMENDAS INDIVIDUAIS E DE BANCADA;CX. ESC OLAVO BILAC;21.729.173/0001-15;32597,25
750526;1261;SECRETARIA DE ESTADO DE EDUCACAO;2026;560;2026-03-02;43;SUBVENCOES SOCIAIS;1;SUBVENCOES SOCIAIS;36;TRANSFERENCIAS DO FNDE VINCULADAS A EDUCACAO - EXCETO EMENDAS INDIVIDUAIS E DE BANCADA;CX. ESC PROFA INES GERALDA DE OLIVEIRA;19.891.407/0001-84;67310,25
750526;1261;SECRETARIA DE ESTADO DE EDUCACAO;2026;1013;2026-04-22;43;SUBVENCOES SOCIAIS;1;SUBVENCOES SOCIAIS;10;RECURSOS ORDINARIOS - RECURSOS NAO VINCULADOS DE IMPOSTOS;CX. ESC PROFA INES GERALDA DE OLIVEIRA;19.891.407/0001-84;24000,0
750527;1261;SECRETARIA DE ESTADO DE EDUCACAO;2026;561;2026-03-02;43;SUBVENCOES SOCIAIS;1;SUBVENCOES SOCIAIS;36;TRANSFERENCIAS DO FNDE VINCULADAS A EDUCACAO - EXCETO EMENDAS INDIVIDUAIS E DE BANCADA;CX. ESC ALENCAR SANTOS V. FILHO;19.844.083/0001-23;44887,5
750528;1261;SECRETARIA DE ESTADO DE EDUCACAO;2026;562;2026-03-02;43;SUBVENCOES SOCIAIS;1;SUBVENCOES SOCIAIS;36;TRANSFERENCIAS DO FNDE VINCULADAS A EDUCACAO - EXCETO EMENDAS INDIVIDUAIS E DE BANCADA;CX. ESC MARIA MUZZI GUASTAFERRO;19.889.948/0001-78;45272,25
750529;1261;SECRETARIA DE ESTADO DE EDUCACAO;2026;563;2026-03-02;43;SUBVENCOES SOCIAIS;1;SUBVENCOES SOCIAIS;36;TRANSFERENCIAS DO FNDE VINCULADAS A EDUCACAO - EXCETO EMENDAS INDIVIDUAIS E DE BANCADA;CX. ESC CELMAR BOTELHO DUARTE;19.906.023/0001-98;29540,25
750530;1261;SECRETARIA DE ESTADO DE EDUCACAO;2026;564;2026-03-02;43;SUBVENCOES SOCIAIS;1;SUBVENCOES SOCIAIS;36;TRANSFERENCIAS DO FNDE VINCULADAS A EDUCACAO - EXCETO EMENDAS INDIVIDUAIS E DE BANCADA;CX. ESC SAO PEDRO E SAO PAULO;19.907.773/0001-84;20730,75
750531;1261;SECRETARIA DE ESTADO DE EDUCACAO;2026;565;2026-03-02;43;SUBVENCOES SOCIAIS;1;SUBVENCOES SOCIAIS;36;TRANSFERENCIAS DO FNDE VINCULADAS A EDUCACAO - EXCETO EMENDAS INDIVIDUAIS E DE BANCADA;CX. ESC PAULINA CORREA DA S. BASTOS;19.827.419/0001-40;18131,25
750532;1261;SECRETARIA DE ESTADO DE EDUCACAO;2026;566;2026-03-02;43;SUBVENCOES SOCIAIS;1;SUBVENCOES SOCIAIS;36;TRANSFERENCIAS DO FNDE VINCULADAS A EDUCACAO - EXCETO EMENDAS INDIVIDUAIS E DE BANCADA;CX. ESC TRES PODERES;19.907.112/0001-59;56259,0
750533;1261;SECRETARIA DE ESTADO DE EDUCACAO;2026;567;2026-03-02;43;SUBVENCOES SOCIAIS;1;SUBVENCOES SOCIAIS;36;TRANSFERENCIAS DO FNDE VINCULADAS A EDUCACAO - EXCETO EMENDAS INDIVIDUAIS E DE BANCADA;CX. ESC DEP. MANOEL DE SOUZA COSTA;20.997.722/0001-70;53178,75
750534;1261;SECRETARIA DE ESTADO DE EDUCACAO;2026;568;2026-03-02;43;SUBVENCOES SOCIAIS;1;SUBVENCOES SOCIAIS;36;TRANSFERENCIAS DO FNDE VINCULADAS A EDUCACAO - EXCETO EMENDAS INDIVIDUAIS E DE BANCADA;CX. ESC MARIA CAROLINA CAMPOS;20.114.898/0001-36;46453,5
750535;1261;SECRETARIA DE ESTADO DE EDUCACAO;2026;569;2026-03-02;43;SUBVENCOES SOCIAIS;1;SUBVENCOES SOCIAIS;36;TRANSFERENCIAS DO FNDE VINCULADAS A EDUCACAO - EXCETO EMENDAS INDIVIDUAIS E DE BANCADA;CX. ESC DJANIRA RODRIGUES DE OLIVEIRA;19.906.189/0001-04;38490,75
750536;1261;SECRETARIA DE ESTADO DE EDUCACAO;2026;570;2026-03-02;43;SUBVENCOES SOCIAIS;1;SUBVENCOES SOCIAIS;36;TRANSFERENCIAS DO FNDE VINCULADAS A EDUCACAO - EXCETO EMENDAS INDIVIDUAIS E DE BANCADA;CX. ESC PROFA MARIA COUTINHO;22.256.622/0001-18;58772,25
750537;1261;SECRETARIA DE ESTADO DE EDUCACAO;2026;571;2026-03-02;43;SUBVENCOES SOCIAIS;1;SUBVENCOES SOCIAIS;36;TRANSFERENCIAS DO FNDE VINCULADAS A EDUCACAO - EXCETO EMENDAS INDIVIDUAIS E DE BANCADA;CX. ESC GERALDINA ANA GOMES;20.114.674/0001-24;46127,25
750538;1261;SECRETARIA DE ESTADO DE EDUCACAO;2026;572;2026-03-02;43;SUBVENCOES SOCIAIS;1;SUBVENCOES SOCIAIS;36;TRANSFERENCIAS DO FNDE VINCULADAS A EDUCACAO - EXCETO EMENDAS INDIVIDUAIS E DE BANCADA;CX. ESC PROFA MARIA MUZZI GUASTAFERRO;21.542.014/0001-07;51000,75
750539;1261;SECRETARIA DE ESTADO DE EDUCACAO;2026;573;2026-03-02;43;SUBVENCOES SOCIAIS;1;SUBVENCOES SOCIAIS;36;TRANSFERENCIAS DO FNDE VINCULADAS A EDUCACAO - EXCETO EMENDAS INDIVIDUAIS E DE BANCADA;CX. ESC DONATO WERNECK DE FREITAS;22.440.275/0001-89;20414,25
750540;1261;SECRETARIA DE ESTADO DE EDUCACAO;2026;574;2026-03-02;43;SUBVENCOES SOCIAIS;1;SUBVENCOES SOCIAIS;36;TRANSFERENCIAS DO FNDE VINCULADAS A EDUCACAO - EXCETO EMENDAS INDIVIDUAIS E DE BANCADA;CX. ESC JOSE HEILBUTH GONCALVES;19.905.819/0001-26;18001,5
750541;1261;SECRETARIA DE ESTADO DE EDUCACAO;2026;575;2026-03-02;43;SUBVENCOES SOCIAIS;1;SUBVENCOES SOCIAIS;36;TRANSFERENCIAS DO FNDE VINCULADAS A EDUCACAO - EXCETO EMENDAS INDIVIDUAIS E DE BANCADA;CX. ESC MARIA LUIZA MIRANDA BASTOS;22.257.372/0001-30;107052,0
750542;1261;SECRETARIA DE ESTADO DE EDUCACAO;2026;576;2026-03-02;43;SUBVENCOES SOCIAIS;1;SUBVENCOES SOCIAIS;36;TRANSFERENCIAS DO FNDE VINCULADAS A EDUCACAO - EXCETO EMENDAS INDIVIDUAIS E DE BANCADA;CX. ESC JUSCELINO KUBITSCHEK DE OLIVEIRA;21.898.044/0001-50;58482,0
750543;1261;SECRETARIA DE ESTADO DE EDUCACAO;2026;577;2026-03-02;43;SUBVENCOES SOCIAIS;1;SUBVENCOES SOCIAIS;36;TRANSFERENCIAS DO FNDE VINCULADAS A EDUCACAO - EXCETO EMENDAS INDIVIDUAIS E DE BANCADA;CE CARLOS DRUMOND DE ANDRADE;38.736.385/0001-22;56848,5
750544;1261;SECRETARIA DE ESTADO DE EDUCACAO;2026;578;2026-03-02;43;SUBVENCOES SOCIAIS;1;SUBVENCOES SOCIAIS;36;TRANSFERENCIAS DO FNDE VINCULADAS A EDUCACAO - EXCETO EMENDAS INDIVIDUAIS E DE BANCADA;CX. ESC CEL. MANOEL SOARES DO COUTO;19.892.942/0001-50;47196,0
750545;1261;SECRETARIA DE ESTADO DE EDUCACAO;2026;579;2026-03-02;43;SUBVENCOES SOCIAIS;1;SUBVENCOES SOCIAIS;36;TRANSFERENCIAS DO FNDE VINCULADAS A EDUCACAO - EXCETO EMENDAS INDIVIDUAIS E DE BANCADA;CE. GETULIO VARGAS;38.730.545/0001-26;38304,0
750546;1261;SECRETARIA DE ESTADO DE EDUCACAO;2026;580;2026-03-02;43;SUBVENCOES SOCIAIS;1;SUBVENCOES SOCIAIS;36;TRANSFERENCIAS DO FNDE VINCULADAS A EDUCACAO - EXCETO EMENDAS INDIVIDUAIS E DE BANCADA;CX. ESC MARGARIDA DE MELLO PRADO;21.728.829/0001-85;21395,25
750547;1261;SECRETARIA DE ESTADO DE EDUCACAO;2026;470;2026-03-02;43;SUBVENCOES SOCIAIS;1;SUBVENCOES SOCIAIS;36;TRANSFERENCIAS DO FNDE VINCULADAS A EDUCACAO - EXCETO EMENDAS INDIVIDUAIS E DE BANCADA;CX. ESC MENDES PIMENTEL;19.906.494/0001-04;23341,5
750548;1261;SECRETARIA DE ESTADO DE EDUCACAO;2026;389;2026-03-02;43;SUBVENCOES SOCIAIS;1;SUBVENCOES SOCIAIS;36;TRANSFERENCIAS DO FNDE VINCULADAS A EDUCACAO - EXCETO EMENDAS INDIVIDUAIS E DE BANCADA;CE JOSE MARIA DE MORAIS;19.391.812/0001-33;27160,5
750549;1261;SECRETARIA DE ESTADO DE EDUCACAO;2026;390;2026-03-02;43;SUBVENCOES SOCIAIS;1;SUBVENCOES SOCIAIS;36;TRANSFERENCIAS DO FNDE VINCULADAS A EDUCACAO - EXCETO EMENDAS INDIVIDUAIS E DE BANCADA;CX. ESC ODILON BEHRENS;19.392.059/0001-09;27488,25
750550;1261;SECRETARIA DE ESTADO DE EDUCACAO;2026;391;2026-03-02;43;SUBVENCOES SOCIAIS;1;SUBVENCOES SOCIAIS;36;TRANSFERENCIAS DO FNDE VINCULADAS A EDUCACAO - EXCETO EMENDAS INDIVIDUAIS E DE BANCADA;CX. ESC PE HEITOR;19.391.895/0001-60;28478,25
750551;1261;SECRETARIA DE ESTADO DE EDUCACAO;2026;785;2026-03-02;43;SUBVENCOES SOCIAIS;1;SUBVENCOES SOCIAIS;36;TRANSFERENCIAS DO FNDE VINCULADAS A EDUCACAO - EXCETO EMENDAS INDIVIDUAIS E DE BANCADA;CX. ESC MARIA ROSA DA SILVA;22.734.446/0001-82;44460,0
750552;1261;SECRETARIA DE ESTADO DE EDUCACAO;2026;786;2026-03-02;43;SUBVENCOES SOCIAIS;1;SUBVENCOES SOCIAIS;36;TRANSFERENCIAS DO FNDE VINCULADAS A EDUCACAO - EXCETO EMENDAS INDIVIDUAIS E DE BANCADA;CX. ESC CONS. AFONSO  PENA;19.740.869/0001-09;46255,5
750553;1261;SECRETARIA DE ESTADO DE EDUCACAO;2026;787;2026-03-02;43;SUBVENCOES SOCIAIS;1;SUBVENCOES SOCIAIS;36;TRANSFERENCIAS DO FNDE VINCULADAS A EDUCACAO - EXCETO EMENDAS INDIVIDUAIS E DE BANCADA;CX. ESC LEONARDO AUGUSTO TOMAZ;22.733.968/0001-60;39636,0
750554;1261;SECRETARIA DE ESTADO DE EDUCACAO;2026;788;2026-03-02;43;SUBVENCOES SOCIAIS;1;SUBVENCOES SOCIAIS;36;TRANSFERENCIAS DO FNDE VINCULADAS A EDUCACAO - EXCETO EMENDAS INDIVIDUAIS E DE BANCADA;CX. ESC DE MARIMBA;19.741.016/0001-83;14971,5
750555;1261;SECRETARIA DE ESTADO DE EDUCACAO;2026;861;2026-03-02;43;SUBVENCOES SOCIAIS;1;SUBVENCOES SOCIAIS;36;TRANSFERENCIAS DO FNDE VINCULADAS A EDUCACAO - EXCETO EMENDAS INDIVIDUAIS E DE BANCADA;CX. ESC SANTO ANTONIO;19.741.586/0001-73;36038,25
750556;1261;SECRETARIA DE ESTADO DE EDUCACAO;2026;789;2026-03-02;43;SUBVENCOES SOCIAIS;1;SUBVENCOES SOCIAIS;36;TRANSFERENCIAS DO FNDE VINCULADAS A EDUCACAO - EXCETO EMENDAS INDIVIDUAIS E DE BANCADA;CX. ESC GERALDINA ANA GOMES;20.108.015/0001-85;47153,25
750557;1261;SECRETARIA DE ESTADO DE EDUCACAO;2026;790;2026-03-02;43;SUBVENCOES SOCIAIS;1;SUBVENCOES SOCIAIS;36;TRANSFERENCIAS DO FNDE VINCULADAS A EDUCACAO - EXCETO EMENDAS INDIVIDUAIS E DE BANCADA;CX. ESC AMELIA AUGUSTA  SANTANA BARBOSA;19.741.578/0001-27;79737,75
750558;1261;SECRETARIA DE ESTADO DE EDUCACAO;2026;791;2026-03-02;43;SUBVENCOES SOCIAIS;1;SUBVENCOES SOCIAIS;36;TRANSFERENCIAS DO FNDE VINCULADAS A EDUCACAO - EXCETO EMENDAS INDIVIDUAIS E DE BANCADA;CX. ESC DR. ORESTES DINIZ;19.840.271/0001-83;42205,5
750559;1261;SECRETARIA DE ESTADO DE EDUCACAO;2026;792;2026-03-02;43;SUBVENCOES SOCIAIS;1;SUBVENCOES SOCIAIS;36;TRANSFERENCIAS DO FNDE VINCULADAS A EDUCACAO - EXCETO EMENDAS INDIVIDUAIS E DE BANCADA;CX. ESC SARAH KUBITSCHEK;19.741.081/0001-09;20049,75
750560;1261;SECRETARIA DE ESTADO DE EDUCACAO;2026;793;2026-03-02;43;SUBVENCOES SOCIAIS;1;SUBVENCOES SOCIAIS;36;TRANSFERENCIAS DO FNDE VINCULADAS A EDUCACAO - EXCETO EMENDAS INDIVIDUAIS E DE BANCADA;CX. ESC PE. OSORIO DE OLIVEIRA BRAGA;19.134.121/0001-54;46041,75
750561;1261;SECRETARIA DE ESTADO DE EDUCACAO;2026;794;2026-03-02;43;SUBVENCOES SOCIAIS;1;SUBVENCOES SOCIAIS;36;TRANSFERENCIAS DO FNDE VINCULADAS A EDUCACAO - EXCETO EMENDAS INDIVIDUAIS E DE BANCADA;CX. ESC ADELGICIO FERREIRA DE MATOS;19.134.154/0001-02;36324,0
750562;1261;SECRETARIA DE ESTADO DE EDUCACAO;2026;795;2026-03-02;43;SUBVENCOES SOCIAIS;1;SUBVENCOES SOCIAIS;36;TRANSFERENCIAS DO FNDE VINCULADAS A EDUCACAO - EXCETO EMENDAS INDIVIDUAIS E DE BANCADA;CX. ESC N. SRA. DO CARMO;19.134.147/0001-00;54335,25
750563;1261;SECRETARIA DE ESTADO DE EDUCACAO;2026;796;2026-03-02;43;SUBVENCOES SOCIAIS;1;SUBVENCOES SOCIAIS;36;TRANSFERENCIAS DO FNDE VINCULADAS A EDUCACAO - EXCETO EMENDAS INDIVIDUAIS E DE BANCADA;CX. ESC EDUARDO RODRIGUES TENORIO;19.134.634/0001-65;42237,0
750564;1261;SECRETARIA DE ESTADO DE EDUCACAO;2026;797;2026-03-02;43;SUBVENCOES SOCIAIS;1;SUBVENCOES SOCIAIS;36;TRANSFERENCIAS DO FNDE VINCULADAS A EDUCACAO - EXCETO EMENDAS INDIVIDUAIS E DE BANCADA;CX. ESC SEBASTINA SOARES LIMA;19.134.626/0001-19;32285,25
750565;1261;SECRETARIA DE ESTADO DE EDUCACAO;2026;798;2026-03-02;43;SUBVENCOES SOCIAIS;1;SUBVENCOES SOCIAIS;36;TRANSFERENCIAS DO FNDE VINCULADAS A EDUCACAO - EXCETO EMENDAS INDIVIDUAIS E DE BANCADA;CX. ESC SENADOR TEOTONIO VILELA;21.893.474/0001-80;22467,75
750566;1261;SECRETARIA DE ESTADO DE EDUCACAO;2026;799;2026-03-02;43;SUBVENCOES SOCIAIS;1;SUBVENCOES SOCIAIS;36;TRANSFERENCIAS DO FNDE VINCULADAS A EDUCACAO - EXCETO EMENDAS INDIVIDUAIS E DE BANCADA;CX. ESC ANTONIO BATHEMARQUES;22.737.605/0001-00;16575,75
750567;1261;SECRETARIA DE ESTADO DE EDUCACAO;2026;800;2026-03-02;43;SUBVENCOES SOCIAIS;1;SUBVENCOES SOCIAIS;36;TRANSFERENCIAS DO FNDE VINCULADAS A EDUCACAO - EXCETO EMENDAS INDIVIDUAIS E DE BANCADA;CX. ESC DR. RENATO AZEREDO;21.893.458/0001-97;19066,5
750568;1261;SECRETARIA DE ESTADO DE EDUCACAO;2026;801;2026-03-02;43;SUBVENCOES SOCIAIS;1;SUBVENCOES SOCIAIS;36;TRANSFERENCIAS DO FNDE VINCULADAS A EDUCACAO - EXCETO EMENDAS INDIVIDUAIS E DE BANCADA;CX. ESC RAIMUNDA NUNES DO AMARAL;22.733.570/0001-23;16694,25
750569;1261;SECRETARIA DE ESTADO DE EDUCACAO;2026;802;2026-03-02;43;SUBVENCOES SOCIAIS;1;SUBVENCOES SOCIAIS;36;TRANSFERENCIAS DO FNDE VINCULADAS A EDUCACAO - EXCETO EMENDAS INDIVIDUAIS E DE BANCADA;CX. ESC CECILIA MEIRELES;22.737.589/0001-48;27517,5
750570;1261;SECRETARIA DE ESTADO DE EDUCACAO;2026;803;2026-03-02;43;SUBVENCOES SOCIAIS;1;SUBVENCOES SOCIAIS;36;TRANSFERENCIAS DO FNDE VINCULADAS A EDUCACAO - EXCETO EMENDAS INDIVIDUAIS E DE BANCADA;CX. ESC TARCISIO MENDES DA CONCEICAO;22.734.347/0001-09;23247,0
750571;1261;SECRETARIA DE ESTADO DE EDUCACAO;2026;804;2026-03-02;43;SUBVENCOES SOCIAIS;1;SUBVENCOES SOCIAIS;36;TRANSFERENCIAS DO FNDE VINCULADAS A EDUCACAO - EXCETO EMENDAS INDIVIDUAIS E DE BANCADA;CX. ESC PROFA JANETE ANDRADE VALVERDE;22.734.289/0001-05;41766,75
750572;1261;SECRETARIA DE ESTADO DE EDUCACAO;2026;805;2026-03-02;43;SUBVENCOES SOCIAIS;1;SUBVENCOES SOCIAIS;36;TRANSFERENCIAS DO FNDE VINCULADAS A EDUCACAO - EXCETO EMENDAS INDIVIDUAIS E DE BANCADA;CX. ESC DA VILA KENNEDY;22.737.639/0001-97;32577,75
750573;1261;SECRETARIA DE ESTADO DE EDUCACAO;2026;480;2026-03-02;43;SUBVENCOES SOCIAIS;1;SUBVENCOES SOCIAIS;36;TRANSFERENCIAS DO FNDE VINCULADAS A EDUCACAO - EXCETO EMENDAS INDIVIDUAIS E DE BANCADA;ARLINDA DA CONCEICAO MARQUES CAMPOS;19.209.790/0001-48;32915,25
750574;1261;SECRETARIA DE ESTADO DE EDUCACAO;2026;209;2026-03-02;43;SUBVENCOES SOCIAIS;1;SUBVENCOES SOCIAIS;36;TRANSFERENCIAS DO FNDE VINCULADAS A EDUCACAO - EXCETO EMENDAS INDIVIDUAIS E DE BANCADA;CX. ESC MAJOR ANTONIO SALVO;19.797.265/0001-90;33558,75
750575;1261;SECRETARIA DE ESTADO DE EDUCACAO;2026;210;2026-03-02;43;SUBVENCOES SOCIAIS;1;SUBVENCOES SOCIAIS;36;TRANSFERENCIAS DO FNDE VINCULADAS A EDUCACAO - EXCETO EMENDAS INDIVIDUAIS E DE BANCADA;CX. ESC SAO GERALDO;19.797.372/0001-19;14003,25
750576;1261;SECRETARIA DE ESTADO DE EDUCACAO;2026;211;2026-03-02;43;SUBVENCOES SOCIAIS;1;SUBVENCOES SOCIAIS;36;TRANSFERENCIAS DO FNDE VINCULADAS A EDUCACAO - EXCETO EMENDAS INDIVIDUAIS E DE BANCADA;CX. ESC SAO VICENTE DE PAULO;19.797.380/0001-65;10935,0
750577;1261;SECRETARIA DE ESTADO DE EDUCACAO;2026;212;2026-03-02;43;SUBVENCOES SOCIAIS;1;SUBVENCOES SOCIAIS;36;TRANSFERENCIAS DO FNDE VINCULADAS A EDUCACAO - EXCETO EMENDAS INDIVIDUAIS E DE BANCADA;CX. ESC IRMA RAIMUNDA MARQUES;19.785.971/0001-12;15981,75
750578;1261;SECRETARIA DE ESTADO DE EDUCACAO;2026;213;2026-03-02;43;SUBVENCOES SOCIAIS;1;SUBVENCOES SOCIAIS;36;TRANSFERENCIAS DO FNDE VINCULADAS A EDUCACAO - EXCETO EMENDAS INDIVIDUAIS E DE BANCADA;CX. ESC IRMA CLARENTINA;19.790.237/0001-41;19323,75
750579;1261;SECRETARIA DE ESTADO DE EDUCACAO;2026;214;2026-03-02;43;SUBVENCOES SOCIAIS;1;SUBVENCOES SOCIAIS;36;TRANSFERENCIAS DO FNDE VINCULADAS A EDUCACAO - EXCETO EMENDAS INDIVIDUAIS E DE BANCADA;CX. ESC ANTONINA MASCARENHAS GONZAGA;19.806.298/0001-50;7521,0
750580;1261;SECRETARIA DE ESTADO DE EDUCACAO;2026;215;2026-03-02;43;SUBVENCOES SOCIAIS;1;SUBVENCOES SOCIAIS;36;TRANSFERENCIAS DO FNDE VINCULADAS A EDUCACAO - EXCETO EMENDAS INDIVIDUAIS E DE BANCADA;CX. ESC PADRE AUGUSTO HORTA;19.801.505/0001-83;24869,25
750581;1261;SECRETARIA DE ESTADO DE EDUCACAO;2026;216;2026-03-02;43;SUBVENCOES SOCIAIS;1;SUBVENCOES SOCIAIS;36;TRANSFERENCIAS DO FNDE VINCULADAS A EDUCACAO - EXCETO EMENDAS INDIVIDUAIS E DE BANCADA;CX. ESC BASILIO FRANCISCO XAVIER;19.806.611/0001-50;12136,5
750582;1261;SECRETARIA DE ESTADO DE EDUCACAO;2026;219;2026-03-02;43;SUBVENCOES SOCIAIS;1;SUBVENCOES SOCIAIS;36;TRANSFERENCIAS DO FNDE VINCULADAS A EDUCACAO - EXCETO EMENDAS INDIVIDUAIS E DE BANCADA;CX. ESC PADRE JOSE GONCALVES DE SOUZA;19.806.215/0001-22;29799,0
750583;1261;SECRETARIA DE ESTADO DE EDUCACAO;2026;220;2026-03-02;43;SUBVENCOES SOCIAIS;1;SUBVENCOES SOCIAIS;36;TRANSFERENCIAS DO FNDE VINCULADAS A EDUCACAO - EXCETO EMENDAS INDIVIDUAIS E DE BANCADA;CX. ESC JERONIMO C DE OLIVEIRA;20.570.743/0001-04;12173,25
750584;1261;SECRETARIA DE ESTADO DE EDUCACAO;2026;339;2026-03-02;43;SUBVENCOES SOCIAIS;1;SUBVENCOES SOCIAIS;36;TRANSFERENCIAS DO FNDE VINCULADAS A EDUCACAO - EXCETO EMENDAS INDIVIDUAIS E DE BANCADA;CX. ESC PROFA ZELIA DA CRUZ;19.646.736/0001-60;8836,5
750585;1261;SECRETARIA DE ESTADO DE EDUCACAO;2026;340;2026-03-02;43;SUBVENCOES SOCIAIS;1;SUBVENCOES SOCIAIS;36;TRANSFERENCIAS DO FNDE VINCULADAS A EDUCACAO - EXCETO EMENDAS INDIVIDUAIS E DE BANCADA;CX. ESC ALUISIO FERREIRA DE SOUZA;19.069.111/0001-82;17648,25
750586;1261;SECRETARIA DE ESTADO DE EDUCACAO;2026;341;2026-03-02;43;SUBVENCOES SOCIAIS;1;SUBVENCOES SOCIAIS;36;TRANSFERENCIAS DO FNDE VINCULADAS A EDUCACAO - EXCETO EMENDAS INDIVIDUAIS E DE BANCADA;CX. ESC DIOLINO MOREIRA;19.646.587/0001-39;7695,0
750587;1261;SECRETARIA DE ESTADO DE EDUCACAO;2026;342;2026-03-02;43;SUBVENCOES SOCIAIS;1;SUBVENCOES SOCIAIS;36;TRANSFERENCIAS DO FNDE VINCULADAS A EDUCACAO - EXCETO EMENDAS INDIVIDUAIS E DE BANCADA;CX. ESC MARCIA ELIZABETE M DA SILVA;21.610.480/0001-82;31273,5
750588;1261;SECRETARIA DE ESTADO DE EDUCACAO;2026;231;2026-03-02;43;SUBVENCOES SOCIAIS;1;SUBVENCOES SOCIAIS;36;TRANSFERENCIAS DO FNDE VINCULADAS A EDUCACAO - EXCETO EMENDAS INDIVIDUAIS E DE BANCADA;CX. ESC DOUTOR PACIFICO MASCARENHAS;19.800.168/0001-00;29794,5
750589;1261;SECRETARIA DE ESTADO DE EDUCACAO;2026;343;2026-03-02;43;SUBVENCOES SOCIAIS;1;SUBVENCOES SOCIAIS;36;TRANSFERENCIAS DO FNDE VINCULADAS A EDUCACAO - EXCETO EMENDAS INDIVIDUAIS E DE BANCADA;CX. ESC PEDRO SATURNINO;19.646.868/0001-91;20360,25
750590;1261;SECRETARIA DE ESTADO DE EDUCACAO;2026;221;2026-03-02;43;SUBVENCOES SOCIAIS;1;SUBVENCOES SOCIAIS;36;TRANSFERENCIAS DO FNDE VINCULADAS A EDUCACAO - EXCETO EMENDAS INDIVIDUAIS E DE BANCADA;CX. ESC NOSSA SENHORA DAS DORES;18.889.279/0001-71;6156,0
750591;1261;SECRETARIA DE ESTADO DE EDUCACAO;2026;345;2026-03-02;43;SUBVENCOES SOCIAIS;1;SUBVENCOES SOCIAIS;36;TRANSFERENCIAS DO FNDE VINCULADAS A EDUCACAO - EXCETO EMENDAS INDIVIDUAIS E DE BANCADA;CX. ESC BAIRRO DO CRUZEIRO;19.754.076/0001-30;19451,25
750592;1261;SECRETARIA DE ESTADO DE EDUCACAO;2026;392;2026-03-02;43;SUBVENCOES SOCIAIS;1;SUBVENCOES SOCIAIS;36;TRANSFERENCIAS DO FNDE VINCULADAS A EDUCACAO - EXCETO EMENDAS INDIVIDUAIS E DE BANCADA;CE BENTO GONCALVES;19.754.126/0001-80;51569,25
750593;1261;SECRETARIA DE ESTADO DE EDUCACAO;2026;346;2026-03-02;43;SUBVENCOES SOCIAIS;1;SUBVENCOES SOCIAIS;36;TRANSFERENCIAS DO FNDE VINCULADAS A EDUCACAO - EXCETO EMENDAS INDIVIDUAIS E DE BANCADA;CX. ESC VISCONDE DO RIO DAS VELHAS;19.754.159/0001-20;27135,0
750594;1261;SECRETARIA DE ESTADO DE EDUCACAO;2026;393;2026-03-02;43;SUBVENCOES SOCIAIS;1;SUBVENCOES SOCIAIS;36;TRANSFERENCIAS DO FNDE VINCULADAS A EDUCACAO - EXCETO EMENDAS INDIVIDUAIS E DE BANCADA;CX. ESC HERMELITA SOARES HORTA;21.894.159/0001-77;24453,0
750595;1261;SECRETARIA DE ESTADO DE EDUCACAO;2026;347;2026-03-02;43;SUBVENCOES SOCIAIS;1;SUBVENCOES SOCIAIS;36;TRANSFERENCIAS DO FNDE VINCULADAS A EDUCACAO - EXCETO EMENDAS INDIVIDUAIS E DE BANCADA;CX. ESC FELICIA FERNANDES CAMPOS;19.754.175/0001-12;21048,0
750596;1261;SECRETARIA DE ESTADO DE EDUCACAO;2026;594;2026-03-02;43;SUBVENCOES SOCIAIS;1;SUBVENCOES SOCIAIS;36;TRANSFERENCIAS DO FNDE VINCULADAS A EDUCACAO - EXCETO EMENDAS INDIVIDUAIS E DE BANCADA;CX. ESC INTENDENTE CAMARA;20.129.276/0001-81;20678,25
750597;1261;SECRETARIA DE ESTADO DE EDUCACAO;2026;595;2026-03-02;43;SUBVENCOES SOCIAIS;1;SUBVENCOES SOCIAIS;36;TRANSFERENCIAS DO FNDE VINCULADAS A EDUCACAO - EXCETO EMENDAS INDIVIDUAIS E DE BANCADA;CX. ESC MONS. MATOS;20.128.757/0001-72;3082,5
